product_name,description,price,rating,review_title,review_text
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Kid Approved,Great price for a second phone.
"Apple iPhone SE (2nd Generation), US Version, 128GB, Red for GSM (Renewed)","[""iPhone SE is the powerful 4.7-inch iPhone. Features A13 Bionic, one of the fastest chips in a smartphone, for incredible performance in apps, games, and photography. Portrait mode for studio-quality portraits and six lighting effects. Next-generation Smart HDR for incredible detail across highlights and shadows. Cinematic-quality 4K video. And all the advanced features of iOS. With long battery life and water resistance, it's so much of the iPhone you love, in a not so big size.""]",156.15,5.0,Perfect so far,Got the project Red didn't have a single scratch<br />It WAS unlocked I took my Google Fi sim out of my old android and worked right away. Needed an iphone for my car since it only has carplay.
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,2.0,Esta ok pero podría venir mejor.,"[[VIDEOID:7339f4467cb5781ab351429e3b856ce0]] Esta bien, pero esperaba mucha más batería, me llegó súper baja la condición de la batería no carga a más del 80% y se descarga súper rápido!! Tendre que cambiarle la batería y en eso se invierte mínimo otros 80 dólares."
"Apple iPhone XS Max, US Version, 256GB, Gold - AT&T (Renewed)","['iPhone XS Max has a 6.5-inch all-screen Super Retina display. The back is glass, and there\'s a stainless steel band around the frame. The side button is on the right side of the device. There are 12MP wide-angle and telephoto cameras on the back. There\'s a Quad-LED True Tone flash on the back and a SIM tray on the right side that holds a ""fourth form factor"" (4FF) nano-SIM card. The IMEI is etched on the SIM tray.']",284.99,5.0,a nice phone overall,perfect for those who have bigger thumbs
"Apple iPhone 6 Plus 64 GB Factory Unlocked, Silver","['Apple iPhone 6 Plus Unlocked Cellphone, Silver, 64 GB']",,5.0,Five Stars,Nice
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,1.0,Gives lots of trouble.,"I bought it in the United stated but moved out to an international country so i could not return. When i first got it, it was super glitchy. I reset the software and it stopped glitching but it would keep randomly shutting off and getting stuck on the apple logo. Now after a. month it doesn't even want to turn on. This is a waste of money. Don't buy anything from them. You will lose."
"Apple iPhone 11 Pro, 64GB, Midnight Green - Unlocked (Renewed)","['Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display—the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. All in the first iPhone powerful enough to be called Pro.']",378.18,1.0,False Description,Says it is a US purchased phone. Called IPhone and it was purchase in another county. So it is unable to connect to any US carrier.
"Apple iPhone X, US Version, 256GB, Silver - AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",264.0,5.0,Overall good product,"Great iPhone. Good face recognition and screen quality. Although the battery life is pretty short and it heats up pretty fast, too. Overall good product. Came early and without any scratches or dents."
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,good,good
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,4.0,"Good phone, Bad battery","First time purchasing a used phone. After charging to 96% (highest it will charge), the phone was turned off for the day. When turned back on, the power went to 25%. The battery simply won’t hold a charge. No apps were added, no photos taken. In fact, I deleted apps that were not necessary."
"Apple iPhone 6 64 GB AT&T, Space Gray","['This Certified Refurbished product is tested and certified to look and work like new, with limited to no wear, by a third-party refurbisher. The refurbishing process includes functionality testing, inspection, and repackaging. The product is backed by a minimum 90-day warranty, and may arrive in a generic box. The product ships with a charger and cable, but does not include headphone, manual or SIM card. Only select sellers who maintain a high performance bar may offer Certified Refurbished products on Amazon']",61.43,5.0,Excellent condition.,Received as described! Excellent condition.
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Great product,Love it
